p10 - 4.5	p25 - 4.5	p50 - 4.5	p75 - 4.5	p90 - 4.5	p100 - 4.5	p10 - 8.5	p25 - 8.5	p50 - 8.5	p75 - 8.5	p90 - 8.5	p100 - 8.5
3.229	7.2191	0	0	0	0	0	0	0	5.5099	0	4.0037
6.9193	14.539	0	0	0	2.2127	0	0	0	4.4079	0	0.57196
3.6903	19.051	0	0	0	0	0	0	0	0	0	0.22878
0	4.512	0	0	0	0	0	0	0	0	0	1.7159
0	0	0	0	0	0	0	0	0	0	0	5.4908
0	0	1.2959	0	0	0	0	0	0	0	0	0
11.624	4.512	0	0	0	0	0	0	0	0	0	7.4355
0	0	0	0	0	0	0	0	0	0	7.1484	25.166
3.8748	0	0	0	0	0	0	0	0	0	12.51	5.7196
0	0	0	0	0	0	0	0	0	0	0	3.4318
0	0	0	0	0	0	0.047631	0	0	0	0	0
0	1.4151	0	0	0	0	0	0	0	0	0	0
0	1.4151	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	4.8104
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
1.0595	0	1.4693	0	0	0	0	0	0	0	0	0
0.22703	0	0.31486	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	2.8969	0	0
0	0	0	0	0	0	0	1.5664e-17	0	6.9524	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1.7404e-18	0.0074618	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.35573	0	0	0	0	0	0	0	0	0
0	0	0.71147	0	0	0	0	0	0	0	0	0
0	0	0.14229	0	0	0	0	0	0	0	0	0
0	0	1.0672	0	0	0	0	0	0	0	0	0
0	1.2066	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.11601	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.65099	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.058007	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	1.8099	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.016952	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0.50505	0	0	0	0	0	0	5.3596e-06	0	0	0
0	4.5454	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	2.824	0	0	0	0
0	0	0	0	0	0	0	1.1148	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	1.0688	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.647	0	0	0
0	0	0	0	0	0	0	0	0.3235	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.034064	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0.00042243	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.00023616	0	0	0	0	0
0	0	0	0	0	0	0.00018893	0	0	0	0	0
0	0.00064126	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.01054	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1.0175	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	1.9978e-06	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
1.5148	0	0	0	0	0	0	0	0.12655	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1.0081	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1.5121	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.58575	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	1.2057	0	0	0	0	0
0	0	0.22875	0	0	0	2.0095	0	0	0	0	0
0	0	0	0	0	0	1.4066	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	2.5202	0	0	0	0	0	0	0
0	0	0	0	0.50404	0	0	0.0781	0	0	0	0
0	0	0.11438	0	0.50404	0	0	0	0	0	0	0
0	0	0	0	1.0081	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	6.3892	0	0	0	0	0	0	0	0	0	0
1.2419	2.6622	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.00017089	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	1.7472	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	2.3296	0	0	0	0	0	0	0	4.5497	0	0
0	0	0	0	0	0	4.7512	0	0	0	0	0
0	0	0	0	0	0	0.22625	0	0	0	0	0
0.85275	1.7472	0	0	0	0	0	0	0	0	0	0
0	4.0767	0	0	0	0	0	0	0	0	0	0
0	2.3296	0	0	0	0	0	0	0	0	0	0
0	11.648	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	6.1223e-27	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	6.8026e-28	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.85275	0	0	0	0	0	0	0	0.00032518	0	0	0
0	0	0	0	0	0	0.17307	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.9505	0	0	0	0	0	0	0	0	0	0	0
0	0.0024621	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1.6613	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.034613	0	0.32293	0	0	2.0819
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.19589	0	0	0	0
0	0	0	0	0	0	0	0.24486	0	0	0	0
0	0	0	0	0	0	0	0.39178	0	0	0	0
0	0	0	0	0	0	0	0.20535	0	0.99874	8.044	0
0	0.37939	0	0	0	0	0	0	0	0	0	0
0	2.8455	0	0	0	0	0	0	0	1.4981	0	2.5706
0	2.8455	0	0	0	0	0	0	0	0	1.2375	0
0	6.6394	0	0	0	0	0	0	0	0	3.0939	0
0	2.8455	0	0	0	0	0	0	0	0	0.61877	0
0	3.7939	0	0	0	0	0	0	0	0	0	0
0	0.47424	0	0	0	0	0	0	0	0	1.8563	0
0	0.94848	0	0	0	0	0	0	0	0	0	0
0	8.0621	0	0	0	0	0	0	0	0	0	0
0	7.1136	0	0	0	0	0	0	0	0	0	0
0	1.4227	0	0	0	0	0	0	0	0	0	0
1.2933	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.78332	0	0	1.8508
0	0	0	0	0	0	0	0	0	0	0	14.395
0	0	0	0	1.107	0	0	0	0	0	0	3.5988
4.3111	0	0	0	0	0	0	0	0	2.4969	0	0
0	0	0	0	0	0	0	0	0	0.49937	0	0
0	0	0	0	0	0	0	0.04107	0	0.49937	0	0
0	0	0	0	0	0	0	0	0	0.99874	0	0
0	0	0	0	0	0	0.3047	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.44135	0	0	0	0	0	0	0	0	0
0	0.1897	0	0	0	0	0	0	0	0	14.851	0
0	0	0	0	0	0	0	0	0	0	0	2.0565
0	0	7.503	0	0	0	0	0	0	0	3.0939	19.536
0	0	0	0	0	0	0	0	0	0	2.4751	0.20565
0	0.77338	0	15.573	0	16.851	0	0.70167	0	0	0	0.82896
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1.0525	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	5.027	0	0	0	0	0	0	0	0	0	5.3882
0	0.87005	0	2.6851	0	2.9053	0	0	0	0	0	0.93258
0	8.3139	0	0.2148	0	0.23242	0	0	0	0	0	8.9113
0.36159	0.87005	0	0.42961	0	0.46485	11.615	0	0	0	0.88519	0.93258
0	4.6403	0	4.8331	0	5.2296	0	0	0	0	0	4.9737
0	9.6673	0	0	0	0	0	0	0	4.9169	0	10.362
0	4.8336	0	0	0	0	0	0	0	0.23414	0	5.181
0	0	0	4.0813	0	4.4161	3.0113	0	0	0	0	0
0	0	0	2.148	0	2.3242	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	3.3835	0	0	9.1262	0	0	0	0	0	0	3.6267
0	0	0	0	8.1655	0	0	0	0	0	0	0
0	0	0	0	5.5718	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1.7542	0	0	0	0
0	0	0	0	0	0	0	0.35084	0	0	0	0
0.1808	0	19.523	33.295	4.3634	36.026	0	0.35084	0	0	0	0
0	3.3835	0	0	0	0	0	0.70167	0	0	0	3.6267
0	7.2505	0	0	5.9501	0	0	0	0	0	0	7.7715
0	3.8669	0	0	0	0	1.7207	0	0	0	0	4.1448
0	0	0	32.221	0	34.864	0	0	0	0	22.13	0
0	0	0	0.64441	0	0.69727	0	0	0	0	0	0
0	0	0	0	0	0	1.5487	0	2.2365	0	0	0
0	12.181	0	0	0	0	2.5811	0	0	0	1.8968	13.056
0	0	0	0	0	0	3.0113	0	0	0	0.63228	0
0	4.0603	0	0	0	0	4.1298	0	0	0	5.6905	4.352
0	0	0	0	0	0	0	0	0	0	12.646	0
0.62334	0.27513	0	7.8736	0	0	7.7175	0	0	0	0	3.3263
6.8568	0	0	1.5747	0	0.54867	0	0	0	0	0	5.7022
1.6919	0	0	3.3744	0	4.6088	0	0	0	0	0	5.2271
5.8772	0	0	8.9984	0	1.9752	0	0	0	0	1.21	1.9007
4.4525	0	0	5.624	0	21.398	0	0	0	0	4.84	2.3759
0	0	0	0	0	0.87786	0	0	0	0	2.42	0
0	0	0	0	0	2.1947	0	0	0	0	0	18.342
0.80144	0	0	0	12.77	0	0	0	0	0	0	5.6072
1.87	0	0	16.422	0	2.1947	0	0	0	0	0	5.6072
8.0144	0	0	8.436	0	2.1947	0.8232	0	0	0	0	0
0	0	0	5.0616	0	0	2.5725	0	0	0	0	0
0	0	12.21	7.3112	0	1.646	0	0	0	0	0	0
0	0	12.784	0	0	12.29	0	0	0	0	0	0
0	0	6.6795	0	0	0	1.6464	0	0	5.1283	0	0
0.71239	0	8.6187	0	0	0.21947	0	0	0	0	0	0
0	0	11.635	0	0	0	0	0	0	16.795	0	0
0	0	3.0165	2.2496	0	0	0	0	0	6.2822	0	0
0	0	0	1.6872	0	0	0	0	0	0	0	0
0	0	0	12.373	0	0	0	0	0	0	0.484	0
3.562	0	0	8.436	0	0	0	0	0	0	1.452	0
0	0	3.9502	0	0	0	1.2348	0	0	3.8462	0	0
0	0	0	8.9984	0	0	0	0	0	0	0	0
0	0	0	0	0	0	1.5435	0	0.28972	0	0	0
0	0	0	6.1864	0	0	0	0	0	0	0	0
0	0	2.011	1.6872	0	0	4.116	0	0	0	1.21	0.95037
0	0	3.232	2.6995	0	0	0	0	0	0	6.05	5.2271
0	0	7.1823	0	0	0	0	0	0	0	2.662	3.3263
0	0	0.71823	1.6872	0	0	0	0	0	0	0	0
0	0	0	0	16.866	0	0	0	0	0.60088	0	0
0	0	0	0	12.838	0	0	0	0	5.4079	0	0
0	0	0	0	0.12586	0	0	0	0	0	0	0
0	0	0	8.4082	21.9	0	0	0	0	0	0	0
0	0	2.5107	5.1384	0.12586	0	0	0	0	0	0	0
0	0	0	0.93425	0	0	0	0	0	0	0	0
0	0	5.8285	11.678	8.6846	0	0	0	0	0	0	0
0	0	3.1384	2.8027	0	0	0	0	0	0	0	0
0	1.1056	0	4.4844	0	0	0	0.0082907	0	0	0	0
0	0	0	11.211	0	4.3136	0	0	0	0	0	0
0	1.6583	0	1.8685	2.0138	0	0	0	0	0	0	0
0	0	0	7.0069	0.88105	0	0	0	0	0	0	0
0	0	0	2.3356	3.2725	0	0	0	0	0	0	0
0	3.3167	0	4.6712	0.50346	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.93425	0	0	0	0	0	0	0	2.1695
0	0	0	0	0	0	0	0	0	0	0	1.0848
0	0	0	0.93425	0	0	0	0	0	0	0	1.6271
0	0	0	0.93425	0	0	0	0	0	0	0	0
0	0	0	1.1211	0.25173	0	0	0.0041453	0	0	3.352	0.21695
0	0	0	6.0726	0	0	0	0	0	0	0	2.1695
0	0	0	8.4082	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.15811	0	1.7934	0	0.12586	0	1.4099	0	2.1555	0	1.3408	0
0	0	0	0	0	0	0	0	4.4907	0	1.676	0
0	0	0	0	0	0	5.5388	0	0	0	5.0279	0
0	1.6583	0	3.737	0	0	4.2297	0	0.89815	0	1.1173	5.9661
0	0	0	0	0	0	1.5106	0	1.3472	0	0	4.339
0	0	0	0	0	0	0	0	2.2454	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.67936	0	0	0	0	0	0	2.0493	0
0	0	0	6.1142	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	6.0751	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1.3018	0	0	0
0	0	1.2937	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.048511	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.0055484	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0.0195	0	0	0	0	0	0	2.7121	0	0	0.97356
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1.6273	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1.0848	0	0	0
0	0	0	0	0	0	0	0	3.2545	0	0	0
0	0	0	0	0	0	0.010338	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0.04135	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.62905	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1.8444	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.61583	0	0	0	0	0	1.2595	0
0	0	0	0	0.49267	0	0	0	0	0	1.0076	0
0	8.5859e-07	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
8.4793	0	0	0	0	0	0	0	0	0	0	0
5.1818	0	0	0	0	0	0	0	0	0	0	0
0.94215	0	0	0	0	0	0	0	0	9.0996	0	0
11.777	0	0	0	0	0	0	0	0	0	0	0
2.8264	0	0	0	0	0	0	0	0	0	0	0
4.5223	0	0	0	0	0	0	0	0	0	0	0
11.306	0	0	0	0	0	0	0	0	0	0	0
1.8843	0	0	0	0	0	0	0	0	0	0	0
7.0661	0	0	0	0	0	0	0	0	0	0	0
2.3554	0	0	0	0	0	0	0	0	0	0	0
4.7107	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.94215	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.028883	0	0	0	0
0.94215	0	0	0	0	0	0	0	0	0	0	0
0.94215	0	0	0	0	0	0	0	0	0	0	0
1.1306	0	0	0	0	0	0	0	0	0	0	0
6.124	0	0	0	0	0	0	0	0	0	0	0
8.4793	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
3.7686	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.00091396	0	0	0
0	0	0	0.83556	0	0	3.2559e-07	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	1.4811	0	0
0	0	0	0	0	0	0	0	0	2.4685	0	0
0	0	0	0	0	0	0	0	0	1.7279	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0.067606	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0.26697	0	0	0
0	0	0	0	0	0	0	0.022535	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	5.3414	0	0	0	0	0
0.89205	0	0	0	0	0	0.83459	0	0	0	0	0
0	0	0.33908	0	0	0	0	0	1.2394e-08	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	2.876	0
0	0	0	0	0	0	0	0	0	0	0	0
0	1.1454	0	0	0	0	0	0	0	0	0	0
0	2.8635	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	7.4753e-10	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0.5727	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	1.7906	0.38347	0
0	0	0	0	0	0	0	3.7377e-10	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0.5727	0	0	0	0	0	0	0	0	0	0
0	4.3526	0	0	0	0	0	0	0	0	0	0
0.20895	1.7181	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
